Id,Sales
172,6131.627784952521
173,7114.211334824562
174,5902.603662356734
175,7472.11384524405
176,8205.063974380493
177,7142.379934802651
178,4490.7961557507515
179,9070.800617575645
180,10781.361218333244
181,5900.631024494767
182,7570.21140486002
183,4816.40709207952
184,6227.396071612835
185,4130.6039984971285
186,6909.830325707793
187,4999.755918040872
188,8417.848197892308
189,6843.213862165809
190,8156.51330730319
191,7960.291564270854
192,5002.729115471244
193,8004.518030837178
194,18571.53846207261
195,10398.856458872557
196,5743.7437794953585
197,2683.736042559147
198,5818.873048424721
199,9468.808477923274
200,5451.660256922245
201,11050.188541680574
202,18928.353111624718
203,3136.8675528913736
204,5030.203639164567
205,8529.156734928489
206,4987.47305868566
207,9363.167095422745
208,6395.977975726128
209,6833.803277462721
210,3422.343419700861
211,7060.914201378822
212,6217.911807090044
213,7048.352101698518
214,8192.618895590305
215,5894.867900446057
216,5483.313478961587
217,6693.690884187818
218,4982.431253880262
219,4671.854715719819
220,7642.223212510347
221,5334.717380732298
222,6029.74407325685
223,7110.672226846218
224,5839.932474538684
225,5029.339913547039
226,6946.052315726876
227,6945.846755221486
228,7907.438367217779
229,5942.201921761036
230,6439.159303337336
231,5393.918187126517
232,3430.620944991708
233,6054.480060458183
234,6969.644717827439
235,4886.4233530163765
236,4408.117491513491
237,9188.46171721816
238,6805.476172998548
239,8590.181581228971
240,6409.481195792556
241,5445.211105644703
242,5212.949405089021
243,4298.458391785622
244,9435.346694931388
245,4873.582013010979
246,7633.907299414277
247,14512.202662289143
248,6932.032098606229
249,6411.998692825437
250,4517.478157013655
251,4554.565110966563
252,7018.20157648623
253,3942.6486359089613
254,6134.1205156594515
255,9496.686692729592
256,5165.448830232024
257,14647.855259418488
258,13702.980298280716
259,4548.18159045279
260,6962.325649350882
261,4979.531736269593
262,6317.578932613134
263,5267.700941026211
264,10546.120747923851
265,6946.311742991209
266,8352.94865989685
267,4613.426618695259
268,6669.112163156271
269,4334.6333257853985
270,8235.903003454208
271,6593.973606854677
272,5769.016576811671
273,6369.187002629042
274,5145.945967704058
275,7821.232359007001
276,9023.066620096564
277,5117.776129409671
278,9851.919393211603
279,6428.571079835296
280,8902.998852729797
281,4568.211356565356
282,4966.249555662274
283,4966.850758224726
284,9294.973636075854
285,6381.508868947625
286,7124.82060970366
287,6490.592151597142
288,8394.582711294293
289,4247.111606508493
290,7539.405191168189
291,5859.623561143875
292,3952.3570356816053
293,13879.587730318308
294,16628.760120987892
295,6909.20497597754
296,7718.946813672781
297,9253.876394793391
298,10053.31729836762
299,10280.82014939189
300,5905.86600664258
301,7402.043717548251
302,5547.153018206358
303,7859.962558686733
304,4060.041640073061
305,5382.87735901773
306,5091.019210010767
307,5257.702156081796
308,7516.485194817185
309,4879.572987258434
310,4494.046116873622
311,5561.395513102412
312,3648.7912252396345
313,4450.7446725815535
314,5151.362982347608
315,6215.455606713891
316,8609.264035373926
317,8492.39607731998
318,6999.496808812022
319,5832.036969825625
320,5837.575339466333
321,10494.808635503054
322,7598.240694254637
323,5330.940516024828
324,4221.409732595086
325,8868.729687511921
326,4404.387682825327
327,6374.8758276999
328,3323.399470895529
329,5079.023640036583
330,7395.766692236066
331,5874.569419696927
332,4950.674013271928
333,8082.600684136152
334,9029.887266263366
335,11032.890501320362
336,5726.6005286723375
337,9097.335878357291
338,3365.0075176507235
339,5098.9753922224045
340,5847.986483737826
341,4023.9738204330206
342,8098.418936520815
343,5077.648489788175
344,5000.858638703823
345,8650.126615718007
346,11268.516088098288
347,8118.332300901413
348,5097.592192918062
349,5252.413926333189
350,7691.746577039361
351,6648.863215059042
352,6007.288445517421
353,4580.455828115344
354,6839.175093561411
355,9261.903161033988
356,4454.584072262049
357,6191.172843277454
358,7233.315072953701
359,7883.526479512453
360,12637.071063905954
361,5776.379605516791
362,12352.801936328411
363,6726.139724448323
364,4960.057974174619
365,3619.564483985305
366,6017.884098917246
367,5821.668547466397
368,4902.504128456116
369,7063.66388271749
370,4414.198862850666
371,4311.990712285042
372,6605.289960339665
373,3515.9384612590075
374,7734.767542690039
375,6213.13376365602
376,7404.967382326722
377,7813.158536747098
378,4951.437435269356
379,8853.107708260417
380,6465.317496806383
381,4860.521491020918
382,4850.249038174748
383,5364.643151536584
384,10426.685141026974
385,6457.104983121157
386,5004.341403290629
387,7585.645779192448
388,8033.043885067105
389,6536.7702046483755
390,6100.321291476488
391,8394.866285726428
392,5241.491357430816
393,5158.469679579139
394,5703.038465321064
395,8342.167878210545
396,5721.772333428264
397,5949.381679654121
398,5418.267819643021
399,4850.726409107447
400,3909.710660710931
401,4913.866918802261
402,7714.877706319094
403,7944.236174315214
404,10181.693548932672
405,10452.537470370531
406,7406.8706744760275
407,4359.803962007165
408,4791.434586465359
409,10394.84183743596
410,9524.195889279246
411,6980.197030156851
412,8224.674570426345
413,8376.894601300359
414,5478.258052676916
415,3868.895755544305
416,10657.643513679504
417,5194.449578762054
418,6391.825901180506
419,6103.102549880743
420,2858.847588509321
421,10659.63720291853
422,5383.989367052913
423,4970.066046491265
424,4580.640337243676
425,5382.3287848979235
426,6375.299951031804
427,7981.418478623033
428,6009.984260097146
429,4355.641980931163
430,4906.086577504873
431,4285.300042808056
432,3074.160453900695
433,6834.995776057243
434,17558.411221563816
435,5167.457998424768
436,5139.147611230612
437,6494.232182353735
438,5054.326659798622
439,5326.849738135934
440,4374.421047583222
441,4603.192553654313
442,7319.747693046927
443,6530.64363476634
444,4013.2639323547482
445,8385.46622671187
446,5636.843648478389
447,4980.420228213072
448,7879.140363186598
449,7802.0991338938475
450,9737.762109532952
451,5533.672706991434
452,6944.151500210166
453,4536.917246252298
454,5525.536968916655
455,14132.80483841896
456,8741.938481807709
457,5927.007780790329
458,4763.016465753317
459,4530.934321060777
460,5554.929025396705
461,4569.8508873432875
462,9266.307232946157
463,4900.7314786762
464,5472.913479536772
465,6568.333648756146
466,4626.941602766514
467,6157.630569726229
468,6687.2813590317965
469,7574.876142352819
470,6593.54081530869
471,4175.749295756221
472,5395.828290015459
473,6384.350804850459
474,9298.05580534041
475,8530.362855002284
476,6310.316207528114
477,4401.189111828804
478,7271.397014051676
479,5656.519256129861
480,4349.3624789863825
481,7212.9014287889
482,7095.216181978583
483,6220.120344206691
484,5463.498560726643
485,6261.4033329337835
486,7165.390328243375
487,5314.354507535696
488,6552.987194880843
489,6585.895450487733
490,5682.471889093518
491,8386.967066064477
492,5410.183471694589
493,4848.008923992515
494,10954.382486373186
495,5757.596823915839
496,3461.589997276664
497,7755.592927023768
498,8563.778201133013
499,10269.348387211561
500,4938.285897031426
501,5588.152432501316
502,5875.267210930586
503,7195.075246527791
504,5760.129799902439
505,7618.705109387636
506,3057.5379150807858
507,5856.724043533206
508,6034.893611580133
509,5691.839751884341
510,4650.235570639372
511,6726.55765619874
512,8241.024060502648
513,4562.377648487687
514,8268.944378063083
515,6527.458066090941
516,8371.0305544734
517,4286.530929207802
518,6396.383524313569
519,5626.414548620582
520,6732.759763374925
521,8331.328895658255
522,4414.138804510236
523,7016.534183591604
524,7578.232598677278
525,6987.737138092518
526,4799.7015860676765
527,3615.440890714526
528,7237.224437505007
529,7012.37839409709
530,7888.401730775833
531,6887.418658196926
532,5400.519032150507
533,7739.662607014179
534,6700.408750101924
535,6590.50632122159
536,7559.114852517843
537,5553.485148593783
538,7652.42384301126
539,10252.707892805338
540,7860.388539493084
541,4450.986144259572
542,5607.093718588352
543,4288.961744099855
544,0.0
545,8113.831021159887
546,5152.392023190856
547,8438.40177179873
548,4298.882515117526
549,6805.0749585181475
550,6286.584494844079
551,10273.408207193017
552,4269.466311469674
553,5123.0142073482275
554,5538.628448814154
555,7812.405640438199
556,4877.101307928562
557,6900.476084396243
558,7136.918959930539
559,9568.201316386461
560,6581.309346079826
561,6586.726360723376
562,5494.501047551632
563,4610.652790188789
564,4797.229906737804
565,10384.846767440438
566,9189.955126672983
567,5803.3680900633335
568,14227.66729670763
569,6102.49205994606
570,4908.415231302381
571,6082.020834073424
572,8021.002497389913
573,9012.845557376742
574,6544.292976155877
575,7256.815220490098
576,7653.991551443934
577,6959.204473122954
578,5642.3721115887165
579,5478.821486592293
580,5387.4733699560165
581,4898.501890182495
582,4100.401464000344
583,5298.128229930997
584,8457.605580940843
585,15675.553767800331
586,5998.336657002568
587,4964.761718630791
588,6986.094511523843
589,3605.1876317709684
590,5775.801311805844
591,3582.6806139051914
592,8458.066234603524
593,5669.984707549214
594,6131.6537895947695
595,12561.268770068884
596,10119.005024686456
597,6549.185563847423
598,6522.381588429213
599,3335.4167114049196
600,5631.904623925686
601,5490.005340233445
602,8165.084932714701
603,4785.415750101209
604,3719.01861910522
605,5706.445692613721
606,5115.147183910012
607,7806.695763990283
608,5962.912142679095
609,3237.8931113928556
610,7005.594897419214
611,7386.09420363605
612,7434.846097111702
613,4978.046995028853
614,4435.322681412101
615,7303.62109990418
616,3951.737258374691
617,9377.742078244686
618,5010.054375529289
619,5077.689973384142
620,6445.092695876956
621,5796.770340830088
622,4395.997470751405
623,5874.228263556957
624,6552.148854747415
625,9255.41190700233
626,9434.95414866507
627,5581.99614302814
628,3961.1459856033325
629,5628.569838136435
630,8045.0945601165295
631,5009.514469623566
632,6002.317843899131
633,5866.909814238548
634,11511.384586900473
635,7317.578162893653
636,5728.635082349181
637,6648.604406952858
638,4292.118212342262
639,8661.574849888682
640,5717.778763368726
641,12710.941584318876
642,6039.5311061143875
643,5207.754049062729
644,4964.669464066625
645,3488.8855842649937
646,7498.656535923481
647,17638.046104341745
648,4276.249188989401
649,4551.086680486798
650,9347.89617884159
651,6659.775877431035
652,6368.2656953036785
653,7675.483149945736
654,5852.020299077034
655,4955.229778930545
656,4653.775297775865
657,8978.377642393112
658,5571.652486994863
659,6822.411386683583
660,6762.3505696207285
661,4960.186139911413
662,7057.306366845965
663,5253.731494873762
664,3359.5991712212563
665,8414.26574884355
666,8140.596608772874
667,4350.3184591680765
668,7145.7549658715725
669,6570.9929330050945
670,4446.720763772726
671,9011.881528139114
672,5431.849053636193
673,8237.718375146389
674,4350.570456534624
675,5018.004985317588
676,6167.108642667532
677,0.0
678,7352.883798852563
679,4262.5905602276325
680,6405.545207440853
681,4879.7599730193615
682,5180.273333787918
683,5156.056820273399
684,6371.35467530787
685,6773.38954025507
686,7461.113881573081
687,5413.4798696786165
688,7458.502891659737
689,6081.4815473258495
690,8292.572691336274
691,8789.99320320785
692,6520.218249857426
693,2967.060334801674
694,5547.385202512145
695,7175.219463855028
696,4652.740684509277
697,11021.25032812357
698,5569.39689385891
699,8285.55762951076
700,10733.832162201405
701,5922.462540820241
702,4379.186707854271
703,10439.028677880764
704,9645.169485017657
705,5214.236015722156
706,8546.517929419875
707,9388.944506630301
708,5477.86984051764
709,5162.440340787172
710,6736.696370884776
711,5400.405726209283
712,5308.0595266371965
713,6920.068105697632
714,4847.02817748487
715,6104.883248716593
716,6824.011910498142
717,6439.824898347259
718,7571.841029107571
719,5633.023442700505
720,6759.930280417204
721,3780.914001762867
722,7447.689294591546
723,6718.5116960555315
724,5613.317496299744
725,6597.731896817684
726,6829.5626633018255
727,8933.052789270878
728,5525.579690828919
729,5031.249397277832
730,5646.163836091757
731,6536.047647088766
732,7393.2851063758135
733,4409.259838297963
734,4232.371308460832
735,7821.034228399396
736,6466.135404720902
737,5682.74184204638
738,7334.521425634623
739,6135.744567483664
740,6552.9519028663635
741,4524.545228123665
742,3878.7713280171156
743,6334.490618288517
744,6211.371020406485
745,6577.821009069681
746,9319.554833739996
747,8249.91640983522
748,4829.813104316592
749,8689.663578465581
750,3560.956211939454
751,3432.9483604729176
752,6138.491772189736
753,11254.533020466566
754,7632.744520410895
755,7065.541170224547
756,4810.439026683569
757,6942.688429504633
758,9837.172903582454
759,5630.782090201974
760,7858.936613634229
761,6011.04054389894
762,4575.190507218242
763,5303.713036432862
764,5159.47704988718
765,5782.1049609184265
766,4625.204864159226
767,4900.860263571143
768,4182.6696263849735
769,7049.515499860048
770,7458.253990083933
771,4897.474706813693
772,5966.351566195488
773,6514.818571642041
774,5058.603804290295
775,5061.696499243379
776,8250.26251924038
777,7466.926538273692
778,5509.60417227447
779,4052.5560180544853
780,12741.812809616327
781,5777.817909896374
782,5277.478067353368
783,8663.374742627144
784,8336.640034258366
785,7030.859645679593
786,5719.108715072274
787,7161.7174821048975
788,9319.43781284988
789,12851.279970318079
790,4716.769066989422
791,5024.377980142832
792,4771.0358020961285
793,6495.069284170866
794,5562.254904612899
795,7642.384812787175
796,8579.289970234036
797,5637.426895454526
798,4155.004401981831
799,6162.2581577301025
800,7751.76033808291
801,4978.608571469784
802,6560.192957416177
803,3919.939153328538
804,6895.759337618947
805,7368.303932547569
806,7210.6668870300055
807,9032.088373482227
808,6045.095480397344
809,3507.147034704685
810,5957.948351800442
811,7303.951111197472
812,7906.88607814908
813,7296.7756874114275
814,6871.258011355996
815,6169.177250042558
816,4196.353640630841
817,8971.209648504853
818,4272.470466807485
819,10678.880638182163
820,5453.091750562191
821,4143.8409805595875
822,6602.110583245754
823,5877.3203393518925
824,6931.137415081263
825,7170.456280216575
826,3670.4828118234873
827,4552.914435341954
828,6618.750458493829
829,8650.069034010172
830,9506.635325863957
831,4836.0399778187275
832,5905.999125644565
833,7787.971183255315
834,5845.538951575756
835,5209.342189714313
836,9657.139669507742
837,8024.204783335328
838,10912.044452160597
839,4033.305772051215
840,5211.982280060649
841,0.0
842,7700.453178927302
843,5454.933746054769
844,9753.045409277081
845,6549.918647095561
846,4826.565000668168
847,4916.879123196006
848,4356.010999187827
849,4961.520425722003
850,5958.8232222646475
851,5050.938626408577
852,5365.559505596757
853,10020.604077577591
854,6285.934997946024
855,19566.99245238304
856,5789.673550128937
857,4482.77681940794
858,6944.8102844804525
859,8597.200977161527
860,5619.698540180922
861,6192.391346514225
862,5441.395233973861
863,7754.806596174836
864,7325.512674570084
865,4899.627519696951
866,5413.847649618983
867,6234.762196108699
868,7665.401397809386
869,6477.122985228896
870,7690.404861330986
871,5071.156616598368
872,4490.221576988697
873,5294.501201495528
874,9196.435235857964
875,11035.781969875097
876,9258.639578431845
877,6892.919878348708
878,5046.997065633535
879,5559.517606437206
880,4075.6995304971933
881,7964.213311985135
882,9371.722003564239
883,8723.543293207884
884,5482.810722544789
885,4861.9381248652935
886,4550.612405344844
887,4889.881970435381
888,9961.565490618348
889,6820.038153499365
890,4848.188479855657
891,4934.240936845541
892,6938.756156101823
893,3976.945663243532
894,6822.742017135024
895,3974.3402457535267
896,6069.250697255135
897,6985.7124909460545
898,5223.229287832975
899,6757.570668712258
900,5873.03824159503
901,4421.9544378221035
902,6597.331920653582
903,6406.480136245489
904,9768.124386832118
905,5712.553068593144
906,7852.648443475366
907,7049.696294039488
908,9068.92209175229
909,6217.945241630077
910,8909.625083237886
911,4493.990392640233
912,4631.501702532172
913,6085.38843524456
914,5640.198247328401
915,8470.10638396442
916,7101.599702492356
917,5466.207377627492
918,7119.272952690721
919,6338.811723008752
920,9110.917731508613
921,3787.675208747387
922,12705.034815579653
923,4683.016279667616
924,5839.8358858674765
925,7977.715293735266
926,5296.436070710421
927,5785.988320827484
928,6068.92687754333
929,6939.392650678754
930,4875.807886555791
931,4806.28571382165
932,7440.904559597373
933,7002.29168869555
934,6771.356224894524
935,4427.129980787635
936,6893.979257941246
937,10253.929491832852
938,6170.131372749805
939,4524.6015715152025
940,6401.139278054237
941,5795.589606240392
942,6753.668114900589
943,6604.1779523044825
944,3900.266022309661
945,7205.978621527553
946,5825.877584561706
947,6756.201710045338
948,6400.771498113871
949,4471.728561401367
950,6180.733836889267
951,4811.777027443051
952,6893.508078590035
953,8792.197406217456
954,4953.187176197767
955,4924.945515558124
956,5909.052194476128
957,5463.021189793944
958,5089.920204296708
959,8031.5009429603815
960,6422.775140404701
961,7158.823536917567
962,5500.894474595785
963,4599.668924629688
964,6014.0025964826345
965,7455.217019364238
966,8143.514081969857
967,7403.49378593266
968,7591.556262880564
969,5474.407508149743
970,7954.456617876887
971,5608.125236064196
972,7249.33083678782
973,8209.251960098743
974,6395.358817577362
975,9609.868183165789
976,7253.807350203395
977,7368.858079090714
978,5509.855550482869
979,6774.6786275208
980,7204.552081152797
981,6194.042641296983
982,4006.1655937582254
983,5428.042469337583
984,7570.134010091424
985,6788.698225483298
986,4950.287658587098
987,8504.657885298133
988,6551.441156983376
989,5496.269982382655
990,5332.00299140811
991,5391.437839582562
992,6817.340481445193
993,6851.902508467436
994,6465.573828279972
995,4852.233440041542
996,4786.122828707099
997,6326.852064207196
998,3546.6041260510683
999,6220.181640863419
1000,4852.965904131532
1001,8428.732378989458
1002,6914.749537199736
1003,6289.526734367013
1004,8204.031837746501
1005,5398.658461913466
1006,4572.444540828466
1007,10201.395161226392
1008,6546.733078420162
1009,7324.201297610998
1010,7317.482812538743
1011,4842.143638849258
1012,5766.679254800081
1013,5297.813078433275
1014,7207.849098294973
1015,11236.858531951904
1016,5763.30917699635
1017,2973.3844161331654
1018,4743.691301614046
1019,7722.783117562532
1020,8729.57451273501
1021,5855.418858155608
1022,6833.993978172541
1023,4511.298958688974
1024,5133.94730193913
1025,3177.6744090020657
1026,5025.342628538609
1027,5534.773570179939
1028,6089.405533313751
1029,7075.87739636004
1030,5864.270343050361
1031,7453.194848850369
1032,8165.064500495791
1033,7114.660224482417
1034,4458.915083512664
1035,9030.799905374646
1036,10773.941227078438
1037,5862.297086030245
1038,7531.878085553646
1039,4784.526019841433
1040,6199.676361292601
1041,4098.722926259041
1042,6871.495768085122
1043,4961.422598734498
1044,8398.928582340479
1045,6803.213149964809
1046,8114.289817348123
1047,7920.2914712280035
1048,4964.3951770067215
1049,7964.517937794328
1050,18499.842425078154
1051,10391.438944250345
1052,5705.409841030836
1053,2651.8562086373568
1054,5799.95405203104
1055,9448.362018376589
1056,5440.509837821126
1057,11042.769788742065
1058,18903.912462860346
1059,3104.986480653286
1060,4985.136355832219
1061,8510.238357692957
1062,4955.591986447573
1063,9345.755749121308
1064,6357.644037261605
1065,6793.802565261722
1066,3401.539705902338
1067,7041.995204985142
1068,6177.9117140471935
1069,7010.018782392144
1070,8152.620040863752
1071,5875.948904052377
1072,5472.163059860468
1073,6665.971173867583
1074,4944.09731541574
1075,4651.049763604999
1076,7623.304216116667
1077,5323.567580789328
1078,5987.521202459931
1079,7072.338288381696
1080,5801.5985360741615
1081,4991.006594240665
1082,6907.718377262354
1083,6907.512816756964
1084,7888.519370824099
1085,5923.282925367355
1086,6396.937670856714
1087,5382.767768025398
1088,3398.740491911769
1089,6016.14674115181
1090,6931.310779362917
1091,4848.090033710003
1092,4376.235800117254
1093,9148.46162417531
1094,6767.142234534025
1095,8551.84764276445
1096,6371.147257328033
1097,5434.060686543584
1098,5181.068332850933
1099,4266.576700389385
1100,9395.34536357224
1101,4869.5153822898865
1102,7591.684428617358
1103,14483.834074229002
1104,6904.313007444143
1105,6373.664754360914
1106,4485.596465617418
1107,4522.684657886624
1108,6979.867018863559
1109,3910.7675636708736
1110,6095.786577194929
1111,9456.686599686742
1112,5140.301102861762
1113,14603.855404734612
1114,13631.285499602556
1115,4517.986485853791
1116,6922.324317991734
1117,4954.384008899331
1118,6279.244994148612
1119,5256.5511410832405
1120,10545.035982847214
1121,6906.3116499483585
1122,8314.615340590477
1123,4581.545546457171
1124,6630.778224691749
1125,4302.752253547311
1126,8185.476287186146
1127,6575.054610460997
1128,5757.866776868701
1129,6341.467292308807
1130,5120.797621175647
1131,7802.31336261332
1132,8983.622531071305
1133,5112.0433441102505
1134,9811.918681010604
1135,6400.851369515061
1136,8869.77854141593
1137,4536.330903485417
1138,4941.101828292012
1139,4928.516200602055
1140,9254.972923874855
1141,6353.789158627391
1142,7105.901613309979
1143,6448.369899958372
1144,8354.581999093294
1145,4215.230534270406
1146,7497.18232037127
1147,5840.704564750195
1148,3920.4759634435177
1149,13807.89169332385
1150,16604.320710539818
1151,6890.285979583859
1152,7678.946101471782
1153,9213.875682592392
1154,10013.315347850323
1155,10242.487449243665
1156,5867.532068178058
1157,7363.70915992558
1158,5507.1529251635075
1159,7841.042943134904
1160,4028.1608774140477
1161,5344.542801395059
1162,5052.685271546245
1163,5246.551736980677
1164,7483.244451284409
1165,4847.692534178495
1166,4459.836390838027
1167,5542.476516708732
1168,3616.909533843398
1169,4418.863600343466
1170,5113.029663041234
1171,6177.121668249369
1172,8590.345658138394
1173,8473.478319242597
1174,6961.1628703475
1175,5803.0009292811155
1176,5818.656343072653
1177,10464.235844433308
1178,7559.907374948263
1179,5299.05944378674
1180,4189.528660356998
1181,8849.81069111824
1182,4372.5059914290905
1183,6332.65357606113
1184,3291.5171603411436
1185,5054.687009841204
1186,7355.765980035067
1187,5855.6504233032465
1188,4925.526905059814
1189,8063.682926058769
1190,9025.850974291563
1191,10994.555943697691
1192,5688.266590207815
1193,9087.046708241105
1194,3333.1270645707846
1195,5087.825592279434
1196,5836.836683794856
1197,3992.0933673530817
1198,8079.499940127134
1199,5045.767417550087
1200,4962.524081081152
1201,8624.689122334123
1202,11261.097335159779
1203,8099.413304507732
1204,5072.4444655478
1205,5220.53347325325
1206,7651.745864838362
1207,6621.142885580659
1208,5968.954507052898
1209,4548.574136719108
1210,6811.455383241177
1211,9247.169673725963
1212,4422.703000023961
1213,6152.839523971081
1214,7214.39607656002
1215,7845.192541047931
1216,12565.375026911497
1217,5749.00971955061
1218,12293.375137209892
1219,6707.220108896494
1220,4934.910246804357
1221,3587.683411747217
1222,5975.661228120327
1223,5802.749551072717
1224,4877.357020244002
1225,7035.944172397256
1226,4382.318409770727
1227,4280.109640046954
1228,6586.370963945985
1229,3484.05738902092
1230,7715.848546296358
1231,6194.21476726234
1232,7386.047766774893
1233,7773.157824546099
1234,4926.289707899094
1235,8813.106996059418
1236,6437.597786486149
1237,4835.373763650656
1238,4818.367346778512
1239,5353.492732435465
1240,10395.314874261618
1241,6416.198442548513
1242,4972.460331052542
1243,7547.311840727925
1244,8014.124888673425
1245,6496.770730763674
1246,6061.9879721701145
1247,8366.523083150387
1248,5203.157418966293
1249,5133.321952208877
1250,5671.158012241125
1251,8323.248262658715
1252,5683.438394963741
1253,5911.048360347748
1254,5399.34882324934
1255,4825.5786817371845
1256,3877.829278893769
1257,4888.719191431999
1258,7695.959948241711
1259,7905.902235850692
1260,10177.625679895282
1261,10424.170120626688
1262,7387.951058924198
1263,4327.922889769077
1264,4759.553514227271
1265,10363.472808986902
1266,9509.867331400514
1267,6940.196937114
1268,8186.341251119971
1269,8338.560043677688
1270,5467.108252733946
1271,3823.8297105282545
1272,10635.582908838987
1273,5156.115021139383
1274,6351.825808137655
1275,6064.769230574369
1276,2826.965897113085
1277,10652.217211663723
1278,5372.839567109942
1279,4931.732727184892
1280,4548.7592650055885
1281,5353.292744353414
1282,6336.966012567282
1283,7922.35450617969
1284,5993.690494254231
1285,4323.760289534926
1286,4880.938850134611
1287,4253.418970569968
1288,3042.2806199789047
1289,6796.661837592721
1290,17510.66546007991
1291,5142.310271054506
1292,5100.813672766089
1293,6455.898863047361
1294,5041.308859720826
1295,5294.969285055995
1296,4353.615476310253
1297,4571.311481416225
1298,7300.829315811396
1299,6490.64354172349
1300,3981.382550537586
1301,8345.466133669019
1302,5577.779056876898
1303,4955.271881684661
1304,7839.140270143747
1305,7762.098421692848
1306,9709.39414063096
1307,5474.608734548092
1308,6905.817561745644
1309,4505.035554856062
1310,5514.387168973684
1311,14082.19113638997
1312,8723.01886625588
1313,5888.673842325807
1314,4731.136012673378
1315,4510.129988104105
1316,5516.595706090331
1317,4537.9698151052
1318,9245.540049478412
1319,4868.851025596261
1320,5461.763060435653
1321,6549.414033204317
1322,4595.059911370277
1323,6119.296631261706
1324,6647.280646830797
1325,7555.957765117288
1326,6574.6218189150095
1327,4143.867913939059
1328,5357.4949707090855
1329,6365.43118929863
1330,9277.236612588167
1331,8497.894201681018
1332,6291.397211134434
1333,4369.308039590716
1334,7252.478017657995
1335,5618.1853176653385
1336,4317.481406748295
1337,7174.567490324378
1338,7056.882243514061
1339,6181.786405742168
1340,5444.579564332962
1341,6223.07001362741
1342,7146.471331849694
1343,5282.474054455757
1344,6525.26686540246
1345,6558.17512100935
1346,5650.591436013579
1347,8346.966353863478
1348,5381.147431150079
1349,4816.127851754427
1350,10923.013457924128
1351,5719.263504609466
